Step	Sf2	Ss2	tau_f	tau_s	f
8930	0.8248607196767137	0.9495612783649299	1.3280351831085345e-11	5.843184848138507e-09	-1.825754111948643
8931	0.8248607196767137	0.9495612783649299	1.3280351831085345e-11	5.843184848138507e-09	-1.825754111948643
8932	0.8264435938918816	0.9499184577640586	1.3616714895957351e-11	5.464337808361299e-09	-3.18034545624512
8933	0.8265333201868987	0.9530659920420667	1.3446286019321922e-11	5.268817561182094e-09	-3.2207184138109217
8934	0.8265333201868987	0.9530659920420667	1.3446286019321922e-11	5.268817561182094e-09	-3.2207184138109217
8935	0.8265333201868987	0.9530659920420667	1.3446286019321922e-11	5.268817561182094e-09	-3.2207184138109217
8936	0.8261935668206004	0.9682826328701818	1.4023851624296299e-11	4.152160547503515e-09	-2.313448123634609
8937	0.8261935668206004	0.9682826328701818	1.4023851624296299e-11	4.152160547503515e-09	-2.313448123634609
8938	0.8261935668206004	0.9682826328701818	1.4023851624296299e-11	4.152160547503515e-09	-2.313448123634609
8939	0.8250811770440442	0.9582170179976307	1.4566164877675608e-11	5.002333386501059e-09	-2.311525449000418
8940	0.8250811770440442	0.9582170179976307	1.4566164877675608e-11	5.002333386501059e-09	-2.311525449000418
8941	0.8250449590869834	0.9623566171759189	1.4500427482205464e-11	4.770449738033593e-09	-2.302010660149328
8942	0.8250449590869834	0.9623566171759189	1.4500427482205464e-11	4.770449738033593e-09	-2.302010660149328
8943	0.8250449590869834	0.9623566171759189	1.4500427482205464e-11	4.770449738033593e-09	-2.302010660149328
8944	0.8250449590869834	0.9623566171759189	1.4500427482205464e-11	4.770449738033593e-09	-2.302010660149328
8945	0.8250449590869834	0.9623566171759189	1.4500427482205464e-11	4.770449738033593e-09	-2.302010660149328
8946	0.8250449590869834	0.9623566171759189	1.4500427482205464e-11	4.770449738033593e-09	-2.302010660149328
8947	0.8250449590869834	0.9623566171759189	1.4500427482205464e-11	4.770449738033593e-09	-2.302010660149328
8948	0.825131056399382	0.9664289108257758	1.4615283464935457e-11	4.517738270639599e-09	-2.2782020033274275
8949	0.8307993379887257	0.9582730323453875	1.3320143502946018e-11	3.5392907113733636e-09	-2.5523037646111835
8950	0.8301558948473355	0.9521743960888271	1.3317122435566316e-11	4.058152129938279e-09	-2.571802550285043
8951	0.8301558948473355	0.9521743960888271	1.3317122435566316e-11	4.058152129938279e-09	-2.571802550285043
8952	0.831975802343873	0.9613454132492151	1.1887430729081089e-11	3.344107980742145e-09	-1.8587877374125088
8953	0.8295339099550612	0.9462082715255341	1.2723634969769801e-11	5.3887701748700775e-09	-4.017821606236454
8954	0.8295339099550612	0.9462082715255341	1.2723634969769801e-11	5.3887701748700775e-09	-4.017821606236454
8955	0.8284056794153528	0.9394971063659612	1.3636905169121352e-11	5.719566400014895e-09	-4.190183197571023
8956	0.8284056794153528	0.9394971063659612	1.3636905169121352e-11	5.719566400014895e-09	-4.190183197571023
8957	0.8284056794153528	0.9394971063659612	1.3636905169121352e-11	5.719566400014895e-09	-4.190183197571023
8958	0.828019282232192	0.9384615242584076	1.3358064135907154e-11	5.935369299796851e-09	-3.976204548130281
8959	0.828019282232192	0.9384615242584076	1.3358064135907154e-11	5.935369299796851e-09	-3.976204548130281
8960	0.8298109099008132	0.9503436351181793	1.2799227175856498e-11	4.094253551599617e-09	-1.7397556931385223
8961	0.8298109099008132	0.9503436351181793	1.2799227175856498e-11	4.094253551599617e-09	-1.7397556931385223
8962	0.8298109099008132	0.9503436351181793	1.2799227175856498e-11	4.094253551599617e-09	-1.7397556931385223
8963	0.8298109099008132	0.9503436351181793	1.2799227175856498e-11	4.094253551599617e-09	-1.7397556931385223
8964	0.8298109099008132	0.9503436351181793	1.2799227175856498e-11	4.094253551599617e-09	-1.7397556931385223
8965	0.8298109099008132	0.9503436351181793	1.2799227175856498e-11	4.094253551599617e-09	-1.7397556931385223
8966	0.8298109099008132	0.9503436351181793	1.2799227175856498e-11	4.094253551599617e-09	-1.7397556931385223
8967	0.8335187464650545	0.9489503620836378	1.2029606606666512e-11	3.3278274661767925e-09	-2.0522758619493855
8968	0.8332693530215751	0.9468257904540798	1.289597693583384e-11	3.4745198535160723e-09	-2.868776474038986
8969	0.8345938877354107	0.9473381694863875	1.160879615794075e-11	2.672781524440876e-09	-2.0233987385437766
8970	0.8345938877354107	0.9473381694863875	1.160879615794075e-11	2.672781524440876e-09	-2.0233987385437766
8971	0.8345938877354107	0.9473381694863875	1.160879615794075e-11	2.672781524440876e-09	-2.0233987385437766
8972	0.8335197085298819	0.9440028441704602	1.174662025051655e-11	3.216642786023519e-09	-2.3708436334391156
8973	0.8289862642344884	0.9439699066410417	1.2532661438179971e-11	3.939061415214716e-09	-2.0150845208564374
8974	0.8289862642344884	0.9439699066410417	1.2532661438179971e-11	3.939061415214716e-09	-2.0150845208564374
8975	0.8289862642344884	0.9439699066410417	1.2532661438179971e-11	3.939061415214716e-09	-2.0150845208564374
8976	0.8296708760779632	0.9316954283990725	1.2832098273754815e-11	4.9487012183306186e-09	-2.4420388399167723
8977	0.8296708760779632	0.9316954283990725	1.2832098273754815e-11	4.9487012183306186e-09	-2.4420388399167723
8978	0.8238476172644581	0.9246011531693102	1.4081910265431333e-11	6.519134092794765e-09	-2.1994045342460598
8979	0.8238476172644581	0.9246011531693102	1.4081910265431333e-11	6.519134092794765e-09	-2.1994045342460598
8980	0.8238476172644581	0.9246011531693102	1.4081910265431333e-11	6.519134092794765e-09	-2.1994045342460598
8981	0.8236581156868835	0.9230372620809291	1.3975146935640463e-11	6.777137736001644e-09	-2.654512309048603
8982	0.8236581156868835	0.9230372620809291	1.3975146935640463e-11	6.777137736001644e-09	-2.654512309048603
8983	0.8236581156868835	0.9230372620809291	1.3975146935640463e-11	6.777137736001644e-09	-2.654512309048603
8984	0.8236581156868835	0.9230372620809291	1.3975146935640463e-11	6.777137736001644e-09	-2.654512309048603
8985	0.8236624813204824	0.9229214710494262	1.4019216342363446e-11	6.770230864773334e-09	-2.610754242832983
8986	0.8236624813204824	0.9229214710494262	1.4019216342363446e-11	6.770230864773334e-09	-2.610754242832983
8987	0.8236624813204824	0.9229214710494262	1.4019216342363446e-11	6.770230864773334e-09	-2.610754242832983
8988	0.8236624813204824	0.9229214710494262	1.4019216342363446e-11	6.770230864773334e-09	-2.610754242832983
8989	0.8231049696293001	0.9244892171075059	1.3829886217475408e-11	6.514382515708649e-09	-2.236393244900029
8990	0.8231049696293001	0.9244892171075059	1.3829886217475408e-11	6.514382515708649e-09	-2.236393244900029
8991	0.8231049696293001	0.9244892171075059	1.3829886217475408e-11	6.514382515708649e-09	-2.236393244900029
8992	0.8169872633800501	0.9280301158567641	1.692031371521652e-11	8.228720382915376e-09	-2.2055524996404077
8993	0.8174447547603516	0.9272992345295348	1.6865511585560008e-11	8.254780413973386e-09	-2.3469484169365162
8994	0.8174447547603516	0.9272992345295348	1.6865511585560008e-11	8.254780413973386e-09	-2.3469484169365162
8995	0.8174447547603516	0.9272992345295348	1.6865511585560008e-11	8.254780413973386e-09	-2.3469484169365162
8996	0.8190291149161743	0.919131330942395	1.699084728349863e-11	8.445735852814935e-09	-2.7154214603655142
8997	0.8190291149161743	0.919131330942395	1.699084728349863e-11	8.445735852814935e-09	-2.7154214603655142
8998	0.8190291149161743	0.919131330942395	1.699084728349863e-11	8.445735852814935e-09	-2.7154214603655142
8999	0.8207532559286169	0.9136210763165935	1.7236272525619115e-11	8.868022176663993e-09	-3.1135326499132074
9000	0.9056131027364749	0.9921915223317137	1.5419696176464566e-12	8.322430523260704e-09	-8.703580266521028
9001	0.9056131027364749	0.9921915223317137	1.5419696176464566e-12	8.322430523260704e-09	-8.703580266521028
9002	0.9056131027364749	0.9921915223317137	1.5419696176464566e-12	8.322430523260704e-09	-8.703580266521028
9003	0.9056131027364749	0.9921915223317137	1.5419696176464566e-12	8.322430523260704e-09	-8.703580266521028
9004	0.9056131027364749	0.9921915223317137	1.5419696176464566e-12	8.322430523260704e-09	-8.703580266521028
9005	0.9056131027364749	0.9921915223317137	1.5419696176464566e-12	8.322430523260704e-09	-8.703580266521028
9006	0.9056131027364749	0.9921915223317137	1.5419696176464566e-12	8.322430523260704e-09	-8.703580266521028
9007	0.9056131027364749	0.9921915223317137	1.5419696176464566e-12	8.322430523260704e-09	-8.703580266521028
9008	0.9056131027364749	0.9921915223317137	1.5419696176464566e-12	8.322430523260704e-09	-8.703580266521028
9009	0.8882164269266546	0.9493069872137763	2.6412193744517565e-12	7.422858657602412e-09	-8.634196996469138
9010	0.8882164269266546	0.9493069872137763	2.6412193744517565e-12	7.422858657602412e-09	-8.634196996469138
9011	0.8882164269266546	0.9493069872137763	2.6412193744517565e-12	7.422858657602412e-09	-8.634196996469138
9012	0.8882164269266546	0.9493069872137763	2.6412193744517565e-12	7.422858657602412e-09	-8.634196996469138
9013	0.8643147106992574	0.9041476434045831	4.0779807079269675e-12	7.28327102771758e-09	-7.228035671521354
9014	0.8643147106992574	0.9041476434045831	4.0779807079269675e-12	7.28327102771758e-09	-7.228035671521354
9015	0.8643147106992574	0.9041476434045831	4.0779807079269675e-12	7.28327102771758e-09	-7.228035671521354
9016	0.8547677162173605	0.8925777477765371	4.760299010823373e-12	7.090053874785578e-09	-6.623611179137096
9017	0.8547677162173605	0.8925777477765371	4.760299010823373e-12	7.090053874785578e-09	-6.623611179137096
9018	0.8547677162173605	0.8925777477765371	4.760299010823373e-12	7.090053874785578e-09	-6.623611179137096
9019	0.8547677162173605	0.8925777477765371	4.760299010823373e-12	7.090053874785578e-09	-6.623611179137096
9020	0.8484152473418294	0.8737963264682156	4.822128445953649e-12	7.408818762328409e-09	-6.573807826880723
9021	0.8480466832450096	0.88291839085997	5.62280780793578e-12	6.651111542598429e-09	-5.671605465845565
9022	0.8480466832450096	0.88291839085997	5.62280780793578e-12	6.651111542598429e-09	-5.671605465845565
9023	0.8480466832450096	0.88291839085997	5.62280780793578e-12	6.651111542598429e-09	-5.671605465845565
9024	0.8480466832450096	0.88291839085997	5.62280780793578e-12	6.651111542598429e-09	-5.671605465845565
9025	0.8480466832450096	0.88291839085997	5.62280780793578e-12	6.651111542598429e-09	-5.671605465845565
9026	0.8480466832450096	0.88291839085997	5.62280780793578e-12	6.651111542598429e-09	-5.671605465845565
9027	0.8470050651672025	0.8859657874291398	6.099812451406671e-12	6.40479088300231e-09	-5.159263078824179
9028	0.8470050651672025	0.8859657874291398	6.099812451406671e-12	6.40479088300231e-09	-5.159263078824179
9029	0.8400199419522202	0.8821800140740005	7.260142635796103e-12	6.680333638572933e-09	-4.073814443899284
9030	0.8351501947312691	0.8914607733197437	8.889085762093234e-12	7.799545078122051e-09	-0.6662378020975446
9031	0.8474230404544655	0.9088210274096027	8.892134382621458e-12	7.875664682285978e-09	-0.7060794322277151
9032	0.8474230404544655	0.9088210274096027	8.892134382621458e-12	7.875664682285978e-09	-0.7060794322277151
9033	0.8474230404544655	0.9088210274096027	8.892134382621458e-12	7.875664682285978e-09	-0.7060794322277151
9034	0.8474230404544655	0.9088210274096027	8.892134382621458e-12	7.875664682285978e-09	-0.7060794322277151
9035	0.8429387498354166	0.8944789054501996	8.915109478503312e-12	7.785011194635788e-09	-0.7038264631708167
9036	0.8402258586044887	0.889793246578337	8.838324455282533e-12	7.613342838920021e-09	-1.2169796078051807
9037	0.8395054818797071	0.8885490243430054	8.817935085111895e-12	7.567758302972046e-09	-1.353241459157283
9038	0.8395054818797071	0.8885490243430054	8.817935085111895e-12	7.567758302972046e-09	-1.353241459157283
9039	0.8389770066447955	0.8942663807372861	8.710259260528052e-12	7.406100461447444e-09	-1.5754675747579143
9040	0.8373364400151124	0.8958340916986773	8.236459479359686e-12	7.2335005903048535e-09	-2.1792691295675866
9041	0.8373364400151124	0.8958340916986773	8.236459479359686e-12	7.2335005903048535e-09	-2.1792691295675866
9042	0.8373364400151124	0.8958340916986773	8.236459479359686e-12	7.2335005903048535e-09	-2.1792691295675866
9043	0.8373364400151124	0.8958340916986773	8.236459479359686e-12	7.2335005903048535e-09	-2.1792691295675866
9044	0.8373364400151124	0.8958340916986773	8.236459479359686e-12	7.2335005903048535e-09	-2.1792691295675866
9045	0.8373364400151124	0.8958340916986773	8.236459479359686e-12	7.2335005903048535e-09	-2.1792691295675866
9046	0.8373364400151124	0.8958340916986773	8.236459479359686e-12	7.2335005903048535e-09	-2.1792691295675866
9047	0.8373364400151124	0.8958340916986773	8.236459479359686e-12	7.2335005903048535e-09	-2.1792691295675866
9048	0.8391811100177595	0.8856398602895782	7.956406513865344e-12	7.632164518870506e-09	-1.8850515528834666
9049	0.8354354624311661	0.8855410883443865	7.542480583771562e-12	7.453647279080932e-09	-2.698814707807642
9050	0.8354354624311661	0.8855410883443865	7.542480583771562e-12	7.453647279080932e-09	-2.698814707807642
9051	0.8348343190149269	0.88653424603019	7.438004289156259e-12	7.52828730657574e-09	-2.7659349075001503
9052	0.8348343190149269	0.88653424603019	7.438004289156259e-12	7.52828730657574e-09	-2.7659349075001503
9053	0.8354718707992006	0.8871378736844684	6.838501734762733e-12	7.723883120823601e-09	-2.983862174627602
9054	0.8354718707992006	0.8871378736844684	6.838501734762733e-12	7.723883120823601e-09	-2.983862174627602
9055	0.8354718707992006	0.8871378736844684	6.838501734762733e-12	7.723883120823601e-09	-2.983862174627602
9056	0.8354718707992006	0.8871378736844684	6.838501734762733e-12	7.723883120823601e-09	-2.983862174627602
9057	0.8366827330017778	0.9044388242749146	7.68500724263126e-12	6.621066475119797e-09	-2.6545735085083075
9058	0.8366827330017778	0.9044388242749146	7.68500724263126e-12	6.621066475119797e-09	-2.6545735085083075
9059	0.8366827330017778	0.9044388242749146	7.68500724263126e-12	6.621066475119797e-09	-2.6545735085083075
9060	0.8374108996308149	0.9096825617556151	7.445818672014064e-12	6.510349546313843e-09	-2.7468892471236717
9061	0.8403534567391612	0.9234264612990031	7.356907010512366e-12	6.340024047989463e-09	-2.153485555348132
9062	0.8399531493992783	0.9148631192424694	7.719126863505742e-12	6.42649720467566e-09	-2.0669787548985425
9063	0.840264407554635	0.9201483026402519	7.821059191106485e-12	6.11252785862926e-09	-2.081317333064578
9064	0.840264407554635	0.9201483026402519	7.821059191106485e-12	6.11252785862926e-09	-2.081317333064578
9065	0.840264407554635	0.9201483026402519	7.821059191106485e-12	6.11252785862926e-09	-2.081317333064578
9066	0.840264407554635	0.9201483026402519	7.821059191106485e-12	6.11252785862926e-09	-2.081317333064578
9067	0.840264407554635	0.9201483026402519	7.821059191106485e-12	6.11252785862926e-09	-2.081317333064578
9068	0.8396575678016666	0.9286837903289501	7.781412701337974e-12	5.922048939999593e-09	-2.1398672681682185
9069	0.8396575678016666	0.9286837903289501	7.781412701337974e-12	5.922048939999593e-09	-2.1398672681682185
9070	0.8396575678016666	0.9286837903289501	7.781412701337974e-12	5.922048939999593e-09	-2.1398672681682185
9071	0.8395014259066195	0.9276831119051852	7.842122356534035e-12	5.933608041578347e-09	-2.128703250203199
9072	0.8395014259066195	0.9276831119051852	7.842122356534035e-12	5.933608041578347e-09	-2.128703250203199
9073	0.8395014259066195	0.9276831119051852	7.842122356534035e-12	5.933608041578347e-09	-2.128703250203199
9074	0.8380908423397567	0.9203384233648979	8.076268111961205e-12	6.055401637850492e-09	-2.225977572198632
9075	0.8380908423397567	0.9203384233648979	8.076268111961205e-12	6.055401637850492e-09	-2.225977572198632
9076	0.8426043166552787	0.9438393798915814	7.327066945837124e-12	5.6656960709609e-09	-1.914726850015131
9077	0.8426043166552787	0.9438393798915814	7.327066945837124e-12	5.6656960709609e-09	-1.914726850015131
9078	0.8426043166552787	0.9438393798915814	7.327066945837124e-12	5.6656960709609e-09	-1.914726850015131
9079	0.8431656490038143	0.9451614663122678	7.225682714243239e-12	5.6834884392482805e-09	-1.9195041856189454
9080	0.8431656490038143	0.9451614663122678	7.225682714243239e-12	5.6834884392482805e-09	-1.9195041856189454
9081	0.842135162004954	0.941136473994708	7.562745080416162e-12	5.620914829414506e-09	-1.9440239282087162
9082	0.842135162004954	0.941136473994708	7.562745080416162e-12	5.620914829414506e-09	-1.9440239282087162
9083	0.842135162004954	0.941136473994708	7.562745080416162e-12	5.620914829414506e-09	-1.9440239282087162
9084	0.842135162004954	0.941136473994708	7.562745080416162e-12	5.620914829414506e-09	-1.9440239282087162
9085	0.842135162004954	0.941136473994708	7.562745080416162e-12	5.620914829414506e-09	-1.9440239282087162
9086	0.842135162004954	0.941136473994708	7.562745080416162e-12	5.620914829414506e-09	-1.9440239282087162
9087	0.842135162004954	0.941136473994708	7.562745080416162e-12	5.620914829414506e-09	-1.9440239282087162
9088	0.8418430624196844	0.9421783072730769	7.410210573981664e-12	5.6782612805918615e-09	-1.9263226815826042
9089	0.8391411693622469	0.9399153777739854	8.186343026220701e-12	5.336940591393672e-09	-1.9754873438153293
9090	0.8391411693622469	0.9399153777739854	8.186343026220701e-12	5.336940591393672e-09	-1.9754873438153293
9091	0.8423992204964119	0.9426441090243788	7.2504513523001005e-12	5.748518783023061e-09	-1.9162026200520266
9092	0.8423992204964119	0.9426441090243788	7.2504513523001005e-12	5.748518783023061e-09	-1.9162026200520266
9093	0.8423992204964119	0.9426441090243788	7.2504513523001005e-12	5.748518783023061e-09	-1.9162026200520266
9094	0.8423992204964119	0.9426441090243788	7.2504513523001005e-12	5.748518783023061e-09	-1.9162026200520266
9095	0.8423992204964119	0.9426441090243788	7.2504513523001005e-12	5.748518783023061e-09	-1.9162026200520266
9096	0.8423992204964119	0.9426441090243788	7.2504513523001005e-12	5.748518783023061e-09	-1.9162026200520266
9097	0.8446751589596889	0.9403183883424368	8.872638891347044e-12	4.93995380204152e-09	-2.075207635269392
9098	0.8448929384895849	0.9448228042029676	8.787580683620944e-12	4.851804266217469e-09	-2.109375468548964
9099	0.8448929384895849	0.9448228042029676	8.787580683620944e-12	4.851804266217469e-09	-2.109375468548964
9100	0.8448929384895849	0.9448228042029676	8.787580683620944e-12	4.851804266217469e-09	-2.109375468548964
9101	0.8448929384895849	0.9448228042029676	8.787580683620944e-12	4.851804266217469e-09	-2.109375468548964
9102	0.8444154688012727	0.9394661660938756	8.913459035060533e-12	4.949515149276612e-09	-2.1214676961544066
9103	0.8444154688012727	0.9394661660938756	8.913459035060533e-12	4.949515149276612e-09	-2.1214676961544066
9104	0.8444154688012727	0.9394661660938756	8.913459035060533e-12	4.949515149276612e-09	-2.1214676961544066
9105	0.84069445121578	0.9394967734621881	1.0262889994042958e-11	4.231638077867524e-09	-2.2290908470776483
9106	0.8406428040383994	0.9412566178617868	1.0253526244015056e-11	4.183680445304808e-09	-2.245071612358335
9107	0.8406428040383994	0.9412566178617868	1.0253526244015056e-11	4.183680445304808e-09	-2.245071612358335
9108	0.8406428040383994	0.9412566178617868	1.0253526244015056e-11	4.183680445304808e-09	-2.245071612358335
9109	0.8406428040383994	0.9412566178617868	1.0253526244015056e-11	4.183680445304808e-09	-2.245071612358335
9110	0.8418948149383252	0.9844589241919264	1.1125713086600474e-11	2.5130809096846274e-09	-2.2541216560665385
9111	0.8418614383776787	0.9837923351319503	1.1130020105975465e-11	2.5328486878389416e-09	-2.2526644357676235
9112	0.8407930883274355	0.9787848011795026	1.1374924185714598e-11	2.556984809202537e-09	-2.277653548369382
9113	0.8394459199243657	0.9725456834150578	1.1574286477199923e-11	2.6547569533539588e-09	-2.305776229500693
9114	0.8394459199243657	0.9725456834150578	1.1574286477199923e-11	2.6547569533539588e-09	-2.305776229500693
9115	0.8352692838794874	0.9545943948069388	1.1326877084463824e-11	3.5343159827451847e-09	-2.265078114254655
9116	0.8352692838794874	0.9545943948069388	1.1326877084463824e-11	3.5343159827451847e-09	-2.265078114254655
9117	0.8352427566968043	0.9518376326709013	1.1352493196857571e-11	3.6133954472432938e-09	-2.2524124458235106
9118	0.8369614289385959	0.9389103377652606	1.2344937650240668e-11	3.711519070331561e-09	-2.0483257812595936
9119	0.8369614289385959	0.9389103377652606	1.2344937650240668e-11	3.711519070331561e-09	-2.0483257812595936
9120	0.8369614289385959	0.9389103377652606	1.2344937650240668e-11	3.711519070331561e-09	-2.0483257812595936
9121	0.8377984697527976	0.9488712804199773	1.2785093991942038e-11	3.284707458321907e-09	-1.8238745869255661
9122	0.8377984697527976	0.9488712804199773	1.2785093991942038e-11	3.284707458321907e-09	-1.8238745869255661
9123	0.8331188589044655	0.9360038343973025	1.1756893397914054e-11	4.277863200116004e-09	-1.8417368106491103
9124	0.8337185513662686	0.9456753236141634	1.1724769824248854e-11	3.9623433163186386e-09	-1.8693696265051019
9125	0.832019731942776	0.9485502298096589	1.181769115620111e-11	3.4413940242768385e-09	-1.9942757303640306
9126	0.832019731942776	0.9485502298096589	1.181769115620111e-11	3.4413940242768385e-09	-1.9942757303640306
9127	0.8324292826051517	0.9477092241044953	1.2322089422848879e-11	3.320181943625499e-09	-2.063228965705532
9128	0.8324292826051517	0.9477092241044953	1.2322089422848879e-11	3.320181943625499e-09	-2.063228965705532
9129	0.8324292826051517	0.9477092241044953	1.2322089422848879e-11	3.320181943625499e-09	-2.063228965705532
9130	0.8324644248056678	0.9476703684856509	1.2336391008385583e-11	3.3269096227747877e-09	-2.0592975668301325
9131	0.8324254621017491	0.9473938538408715	1.2279614006922673e-11	3.3521347008717656e-09	-2.0519905752162444
9132	0.8324254621017491	0.9473938538408715	1.2279614006922673e-11	3.3521347008717656e-09	-2.0519905752162444
9133	0.8324254621017491	0.9473938538408715	1.2279614006922673e-11	3.3521347008717656e-09	-2.0519905752162444
9134	0.8328024311954852	0.9500691680404308	1.2828938684981874e-11	3.108078876372243e-09	-2.122686644266361
9135	0.8328024311954852	0.9500691680404308	1.2828938684981874e-11	3.108078876372243e-09	-2.122686644266361
9136	0.8328024311954852	0.9500691680404308	1.2828938684981874e-11	3.108078876372243e-09	-2.122686644266361
9137	0.8328646749487926	0.9388737565673947	1.2768206517479624e-11	3.4882126622957196e-09	-2.1031437510685262
9138	0.8328646749487926	0.9388737565673947	1.2768206517479624e-11	3.4882126622957196e-09	-2.1031437510685262
9139	0.8328646749487926	0.9388737565673947	1.2768206517479624e-11	3.4882126622957196e-09	-2.1031437510685262
9140	0.8328646749487926	0.9388737565673947	1.2768206517479624e-11	3.4882126622957196e-09	-2.1031437510685262
9141	0.8328646749487926	0.9388737565673947	1.2768206517479624e-11	3.4882126622957196e-09	-2.1031437510685262
9142	0.8339821381128127	0.9600571629224516	1.4077430960220191e-11	1.8429989690956365e-09	-2.223935573495565
9143	0.8339821381128127	0.9600571629224516	1.4077430960220191e-11	1.8429989690956365e-09	-2.223935573495565
9144	0.8278574705418041	0.9410425168938383	1.383396248185606e-11	2.0782360167795966e-09	-2.156174897254419
9145	0.8278574705418041	0.9410425168938383	1.383396248185606e-11	2.0782360167795966e-09	-2.156174897254419
9146	0.8278574705418041	0.9410425168938383	1.383396248185606e-11	2.0782360167795966e-09	-2.156174897254419
9147	0.8278574705418041	0.9410425168938383	1.383396248185606e-11	2.0782360167795966e-09	-2.156174897254419
9148	0.8278574705418041	0.9410425168938383	1.383396248185606e-11	2.0782360167795966e-09	-2.156174897254419
9149	0.8278574705418041	0.9410425168938383	1.383396248185606e-11	2.0782360167795966e-09	-2.156174897254419
9150	0.8200199641400416	0.9134448889605924	1.06400639430134e-11	2.815002228320447e-09	-1.624808259271159
9151	0.8200199641400416	0.9134448889605924	1.06400639430134e-11	2.815002228320447e-09	-1.624808259271159
9152	0.8200199641400416	0.9134448889605924	1.06400639430134e-11	2.815002228320447e-09	-1.624808259271159
9153	0.8225958883536524	0.9157661929441172	1.089034816021306e-11	2.890821917994027e-09	-1.7009137446052476
9154	0.8225958883536524	0.9157661929441172	1.089034816021306e-11	2.890821917994027e-09	-1.7009137446052476
9155	0.8225958883536524	0.9157661929441172	1.089034816021306e-11	2.890821917994027e-09	-1.7009137446052476
9156	0.8276044706723638	0.9310182078863918	1.0625211799183894e-11	2.8079505295786273e-09	-2.3087268385988557
9157	0.8276044706723638	0.9310182078863918	1.0625211799183894e-11	2.8079505295786273e-09	-2.3087268385988557
9158	0.8276044706723638	0.9310182078863918	1.0625211799183894e-11	2.8079505295786273e-09	-2.3087268385988557
9159	0.8281627392515274	0.932718233995456	1.0595659065468527e-11	2.798713486175917e-09	-2.3764751415693817
9160	0.8281627392515274	0.932718233995456	1.0595659065468527e-11	2.798713486175917e-09	-2.3764751415693817
9161	0.8281627392515274	0.932718233995456	1.0595659065468527e-11	2.798713486175917e-09	-2.3764751415693817
9162	0.8281974195342637	0.9327977147625177	1.0600858781878024e-11	2.792902783942212e-09	-2.3785543486064276
9163	0.8280337828846361	0.9322988129242529	1.0609682536542559e-11	2.795490145161955e-09	-2.358647479465001
9164	0.8280337828846361	0.9322988129242529	1.0609682536542559e-11	2.795490145161955e-09	-2.358647479465001
9165	0.8272240384370538	0.9295149214806204	1.0738201007757599e-11	2.745132339649401e-09	-2.2344574737415397
9166	0.8272240384370538	0.9295149214806204	1.0738201007757599e-11	2.745132339649401e-09	-2.2344574737415397
9167	0.8270867580512463	0.928984578925111	1.0747085939682261e-11	2.7439884970507393e-09	-2.218960647676697
9168	0.8270867580512463	0.928984578925111	1.0747085939682261e-11	2.7439884970507393e-09	-2.218960647676697
9169	0.8270867580512463	0.928984578925111	1.0747085939682261e-11	2.7439884970507393e-09	-2.218960647676697
9170	0.8270867580512463	0.928984578925111	1.0747085939682261e-11	2.7439884970507393e-09	-2.218960647676697
9171	0.8270867580512463	0.928984578925111	1.0747085939682261e-11	2.7439884970507393e-09	-2.218960647676697
9172	0.8297585145823404	0.9299000668171981	1.490256169171975e-11	3.6199584063731717e-09	-2.237328104944643
9173	0.8297585145823404	0.9299000668171981	1.490256169171975e-11	3.6199584063731717e-09	-2.237328104944643
9174	0.8297585145823404	0.9299000668171981	1.490256169171975e-11	3.6199584063731717e-09	-2.237328104944643
9175	0.8283486812589235	0.9309570603041719	1.3843893389027294e-11	3.1544319018192035e-09	-2.251216193305224
9176	0.82924096975702	0.9383452875695065	1.3505354963346935e-11	2.853738891918998e-09	-2.199578994440352
9177	0.82924096975702	0.9383452875695065	1.3505354963346935e-11	2.853738891918998e-09	-2.199578994440352
9178	0.82924096975702	0.9383452875695065	1.3505354963346935e-11	2.853738891918998e-09	-2.199578994440352
9179	0.82924096975702	0.9383452875695065	1.3505354963346935e-11	2.853738891918998e-09	-2.199578994440352
9180	0.8283712507234736	0.9358821830635213	1.2984733271469224e-11	2.9860526072937135e-09	-2.182494366484707
9181	0.8293589905229657	0.9568052219962164	1.1830668398016706e-11	1.7711409492883997e-09	-1.8177357581193636
9182	0.8296726800972544	0.9576405639085196	1.1602208822175611e-11	1.4687709742371823e-09	-1.788107963175051
9183	0.8307431616454631	0.9583596413743202	1.1824448611935431e-11	1.6907953391684797e-09	-1.836574017043829
9184	0.8307431616454631	0.9583596413743202	1.1824448611935431e-11	1.6907953391684797e-09	-1.836574017043829
9185	0.8309647011118056	0.9498007302810394	1.2015999491905e-11	2.111266170102076e-09	-1.934895136574667
9186	0.8309647011118056	0.9498007302810394	1.2015999491905e-11	2.111266170102076e-09	-1.934895136574667
9187	0.8318006927305155	0.945681493772871	1.2854471465165801e-11	2.69761889476131e-09	-1.9299035450299693
9188	0.8318006927305155	0.945681493772871	1.2854471465165801e-11	2.69761889476131e-09	-1.9299035450299693
9189	0.8318006927305155	0.945681493772871	1.2854471465165801e-11	2.69761889476131e-09	-1.9299035450299693
9190	0.8318006927305155	0.945681493772871	1.2854471465165801e-11	2.69761889476131e-09	-1.9299035450299693
9191	0.8318006927305155	0.945681493772871	1.2854471465165801e-11	2.69761889476131e-09	-1.9299035450299693
9192	0.8302675757001464	0.9453575690527907	1.3456924157054317e-11	3.4981468056511972e-09	-2.1235897692166246
