Step	Sf2	Ss2	tau_f	tau_s	f
6075	0.8989993880420079	0.9428528999239175	7.93804029206451e-12	1.5499651765990025e-09	-3.9123940931683285
6076	0.8986977616938161	0.941754809459907	7.897228431053356e-12	1.5444072764653627e-09	-3.8796715466345537
6077	0.8986977616938161	0.941754809459907	7.897228431053356e-12	1.5444072764653627e-09	-3.8796715466345537
6078	0.8986977616938161	0.941754809459907	7.897228431053356e-12	1.5444072764653627e-09	-3.8796715466345537
6079	0.8986977616938161	0.941754809459907	7.897228431053356e-12	1.5444072764653627e-09	-3.8796715466345537
6080	0.8986977616938161	0.941754809459907	7.897228431053356e-12	1.5444072764653627e-09	-3.8796715466345537
6081	0.8986977616938161	0.941754809459907	7.897228431053356e-12	1.5444072764653627e-09	-3.8796715466345537
6082	0.8986977616938161	0.941754809459907	7.897228431053356e-12	1.5444072764653627e-09	-3.8796715466345537
6083	0.8989414958204066	0.9404250863380507	7.976764894978083e-12	1.5844803178847568e-09	-4.052437236392658
6084	0.8989414958204066	0.9404250863380507	7.976764894978083e-12	1.5844803178847568e-09	-4.052437236392658
6085	0.8989414958204066	0.9404250863380507	7.976764894978083e-12	1.5844803178847568e-09	-4.052437236392658
6086	0.8989414958204066	0.9404250863380507	7.976764894978083e-12	1.5844803178847568e-09	-4.052437236392658
6087	0.9005085304477145	0.9435931004421773	7.940621281969833e-12	1.6783418167311312e-09	-4.238929816646184
6088	0.9005085304477145	0.9435931004421773	7.940621281969833e-12	1.6783418167311312e-09	-4.238929816646184
6089	0.9005085304477145	0.9435931004421773	7.940621281969833e-12	1.6783418167311312e-09	-4.238929816646184
6090	0.9005085304477145	0.9435931004421773	7.940621281969833e-12	1.6783418167311312e-09	-4.238929816646184
6091	0.9005085304477145	0.9435931004421773	7.940621281969833e-12	1.6783418167311312e-09	-4.238929816646184
6092	0.9005085304477145	0.9435931004421773	7.940621281969833e-12	1.6783418167311312e-09	-4.238929816646184
6093	0.9005085304477145	0.9435931004421773	7.940621281969833e-12	1.6783418167311312e-09	-4.238929816646184
6094	0.9054690758974528	0.9308392384686178	8.890754704618098e-12	2.29391207313591e-09	-6.6263900044325
6095	0.9054690758974528	0.9308392384686178	8.890754704618098e-12	2.29391207313591e-09	-6.6263900044325
6096	0.9127984214287745	0.9298165102363244	9.394175488788492e-12	1.3379277002528098e-09	-7.459391047390424
6097	0.9127984214287745	0.9298165102363244	9.394175488788492e-12	1.3379277002528098e-09	-7.459391047390424
6098	0.9127984214287745	0.9298165102363244	9.394175488788492e-12	1.3379277002528098e-09	-7.459391047390424
6099	0.9127984214287745	0.9298165102363244	9.394175488788492e-12	1.3379277002528098e-09	-7.459391047390424
6100	0.9144761083419283	0.9278449949958738	9.58291940110018e-12	1.361903888531172e-09	-7.882080544839969
6101	0.9144761083419283	0.9278449949958738	9.58291940110018e-12	1.361903888531172e-09	-7.882080544839969
6102	0.9144761083419283	0.9278449949958738	9.58291940110018e-12	1.361903888531172e-09	-7.882080544839969
6103	0.9144761083419283	0.9278449949958738	9.58291940110018e-12	1.361903888531172e-09	-7.882080544839969
6104	0.9144761083419283	0.9278449949958738	9.58291940110018e-12	1.361903888531172e-09	-7.882080544839969
6105	0.9144761083419283	0.9278449949958738	9.58291940110018e-12	1.361903888531172e-09	-7.882080544839969
6106	0.9144761083419283	0.9278449949958738	9.58291940110018e-12	1.361903888531172e-09	-7.882080544839969
6107	0.9144761083419283	0.9278449949958738	9.58291940110018e-12	1.361903888531172e-09	-7.882080544839969
6108	0.9144761083419283	0.9278449949958738	9.58291940110018e-12	1.361903888531172e-09	-7.882080544839969
6109	0.9144761083419283	0.9278449949958738	9.58291940110018e-12	1.361903888531172e-09	-7.882080544839969
6110	0.9144761083419283	0.9278449949958738	9.58291940110018e-12	1.361903888531172e-09	-7.882080544839969
6111	0.9144761083419283	0.9278449949958738	9.58291940110018e-12	1.361903888531172e-09	-7.882080544839969
6112	0.9144761083419283	0.9278449949958738	9.58291940110018e-12	1.361903888531172e-09	-7.882080544839969
6113	0.9144761083419283	0.9278449949958738	9.58291940110018e-12	1.361903888531172e-09	-7.882080544839969
6114	0.9144761083419283	0.9278449949958738	9.58291940110018e-12	1.361903888531172e-09	-7.882080544839969
6115	0.9144761083419283	0.9278449949958738	9.58291940110018e-12	1.361903888531172e-09	-7.882080544839969
6116	0.9144761083419283	0.9278449949958738	9.58291940110018e-12	1.361903888531172e-09	-7.882080544839969
6117	0.9123680550921816	0.9259713498846256	8.898212586287861e-12	1.7230874078042635e-09	-7.070152161887555
6118	0.9145532425045958	0.928191786417433	9.104039325556577e-12	1.5530068320552607e-09	-7.638886295157228
6119	0.9145532425045958	0.928191786417433	9.104039325556577e-12	1.5530068320552607e-09	-7.638886295157228
6120	0.9145532425045958	0.928191786417433	9.104039325556577e-12	1.5530068320552607e-09	-7.638886295157228
6121	0.9145532425045958	0.928191786417433	9.104039325556577e-12	1.5530068320552607e-09	-7.638886295157228
6122	0.9130713912399002	0.9300196434072063	8.92149879846344e-12	1.5853679121721778e-09	-7.277675437019598
6123	0.9113848552789887	0.9320999780656846	8.713744369526506e-12	1.6221989536210842e-09	-6.866571356445125
6124	0.9113848552789887	0.9320999780656846	8.713744369526506e-12	1.6221989536210842e-09	-6.866571356445125
6125	0.9113848552789887	0.9320999780656846	8.713744369526506e-12	1.6221989536210842e-09	-6.866571356445125
6126	0.9116481115758471	0.9335221238527283	8.894445629527991e-12	1.5029257077200222e-09	-7.054177112507659
6127	0.9079934069561522	0.9399835373271035	8.573031674651578e-12	1.499867343809433e-09	-6.0626915260029985
6128	0.9079934069561522	0.9399835373271035	8.573031674651578e-12	1.499867343809433e-09	-6.0626915260029985
6129	0.9079934069561522	0.9399835373271035	8.573031674651578e-12	1.499867343809433e-09	-6.0626915260029985
6130	0.9076364268594322	0.9405714748046419	8.5389861461076e-12	1.5017121333150902e-09	-5.9665605944638065
6131	0.9076364268594322	0.9405714748046419	8.5389861461076e-12	1.5017121333150902e-09	-5.9665605944638065
6132	0.9077068482258579	0.9404554925386234	8.545702298248233e-12	1.5013482121918968e-09	-5.985524317138989
6133	0.9077068482258579	0.9404554925386234	8.545702298248233e-12	1.5013482121918968e-09	-5.985524317138989
6134	0.9077068482258579	0.9404554925386234	8.545702298248233e-12	1.5013482121918968e-09	-5.985524317138989
6135	0.9077068482258579	0.9404554925386234	8.545702298248233e-12	1.5013482121918968e-09	-5.985524317138989
6136	0.9077068482258579	0.9404554925386234	8.545702298248233e-12	1.5013482121918968e-09	-5.985524317138989
6137	0.9077068482258579	0.9404554925386234	8.545702298248233e-12	1.5013482121918968e-09	-5.985524317138989
6138	0.9077068482258579	0.9404554925386234	8.545702298248233e-12	1.5013482121918968e-09	-5.985524317138989
6139	0.9077068482258579	0.9404554925386234	8.545702298248233e-12	1.5013482121918968e-09	-5.985524317138989
6140	0.9077068482258579	0.9404554925386234	8.545702298248233e-12	1.5013482121918968e-09	-5.985524317138989
6141	0.9077068482258579	0.9404554925386234	8.545702298248233e-12	1.5013482121918968e-09	-5.985524317138989
6142	0.9053761768866663	0.9378918272928709	8.434751504424195e-12	1.6942627923492667e-09	-5.662505957715276
6143	0.9111791670512478	0.9234039504705175	1.0468290892088873e-11	1.3268370322721321e-09	-9.208195628084479
6144	0.9111791670512478	0.9234039504705175	1.0468290892088873e-11	1.3268370322721321e-09	-9.208195628084479
6145	0.9111791670512478	0.9234039504705175	1.0468290892088873e-11	1.3268370322721321e-09	-9.208195628084479
6146	0.9111791670512478	0.9234039504705175	1.0468290892088873e-11	1.3268370322721321e-09	-9.208195628084479
6147	0.9025756048379405	0.9248981112425915	9.747981750890455e-12	1.774446642869992e-09	-7.168425853531257
6148	0.9021174083494873	0.9256335123643665	1.0527812139476163e-11	1.5017605503943515e-09	-7.81861923827134
6149	0.9021174083494873	0.9256335123643665	1.0527812139476163e-11	1.5017605503943515e-09	-7.81861923827134
6150	0.8984113742483549	0.9256381195938259	9.608393251406144e-12	1.997919193661456e-09	-6.299751572332832
6151	0.8984113742483549	0.9256381195938259	9.608393251406144e-12	1.997919193661456e-09	-6.299751572332832
6152	0.8984113742483549	0.9256381195938259	9.608393251406144e-12	1.997919193661456e-09	-6.299751572332832
6153	0.9009151528806209	0.9270289335301162	9.737469128742687e-12	2.0061425872306184e-09	-6.435504660565251
6154	0.9009151528806209	0.9270289335301162	9.737469128742687e-12	2.0061425872306184e-09	-6.435504660565251
6155	0.9009151528806209	0.9270289335301162	9.737469128742687e-12	2.0061425872306184e-09	-6.435504660565251
6156	0.899325742370424	0.9211731907154582	1.0191227738363942e-11	2.0530423236021418e-09	-7.253241325197907
6157	0.899325742370424	0.9211731907154582	1.0191227738363942e-11	2.0530423236021418e-09	-7.253241325197907
6158	0.899325742370424	0.9211731907154582	1.0191227738363942e-11	2.0530423236021418e-09	-7.253241325197907
6159	0.899325742370424	0.9211731907154582	1.0191227738363942e-11	2.0530423236021418e-09	-7.253241325197907
6160	0.899325742370424	0.9211731907154582	1.0191227738363942e-11	2.0530423236021418e-09	-7.253241325197907
6161	0.899325742370424	0.9211731907154582	1.0191227738363942e-11	2.0530423236021418e-09	-7.253241325197907
6162	0.9020366846626214	0.9178376440153185	1.1023011707467387e-11	1.9483208359511546e-09	-8.135617731975145
6163	0.9020366846626214	0.9178376440153185	1.1023011707467387e-11	1.9483208359511546e-09	-8.135617731975145
6164	0.9024800360864343	0.922054911983752	9.663523097608595e-12	2.2963940281293597e-09	-6.566435920370157
6165	0.9024800360864343	0.922054911983752	9.663523097608595e-12	2.2963940281293597e-09	-6.566435920370157
6166	0.9043097556897629	0.9248457419409497	9.900731381598952e-12	2.1138746597820647e-09	-6.928983830096659
6167	0.9043097556897629	0.9248457419409497	9.900731381598952e-12	2.1138746597820647e-09	-6.928983830096659
6168	0.9043097556897629	0.9248457419409497	9.900731381598952e-12	2.1138746597820647e-09	-6.928983830096659
6169	0.9043097556897629	0.9248457419409497	9.900731381598952e-12	2.1138746597820647e-09	-6.928983830096659
6170	0.9043097556897629	0.9248457419409497	9.900731381598952e-12	2.1138746597820647e-09	-6.928983830096659
6171	0.9043097556897629	0.9248457419409497	9.900731381598952e-12	2.1138746597820647e-09	-6.928983830096659
6172	0.9050467295524401	0.9121559776641949	1.0687843013709727e-11	2.60479362189528e-09	-8.883753156307186
6173	0.8956921353310567	0.9085861298421176	1.0155549640066248e-11	2.5202452736301835e-09	-8.203033206678043
6174	0.8956921353310567	0.9085861298421176	1.0155549640066248e-11	2.5202452736301835e-09	-8.203033206678043
6175	0.8956921353310567	0.9085861298421176	1.0155549640066248e-11	2.5202452736301835e-09	-8.203033206678043
6176	0.8956921353310567	0.9085861298421176	1.0155549640066248e-11	2.5202452736301835e-09	-8.203033206678043
6177	0.8956921353310567	0.9085861298421176	1.0155549640066248e-11	2.5202452736301835e-09	-8.203033206678043
6178	0.8956921353310567	0.9085861298421176	1.0155549640066248e-11	2.5202452736301835e-09	-8.203033206678043
6179	0.8956921353310567	0.9085861298421176	1.0155549640066248e-11	2.5202452736301835e-09	-8.203033206678043
6180	0.8956921353310567	0.9085861298421176	1.0155549640066248e-11	2.5202452736301835e-09	-8.203033206678043
6181	0.8956921353310567	0.9085861298421176	1.0155549640066248e-11	2.5202452736301835e-09	-8.203033206678043
6182	0.8934117865224961	0.9066828032089721	1.0554102673485314e-11	2.5705702883829897e-09	-9.296237784501272
6183	0.8934117865224961	0.9066828032089721	1.0554102673485314e-11	2.5705702883829897e-09	-9.296237784501272
6184	0.8934117865224961	0.9066828032089721	1.0554102673485314e-11	2.5705702883829897e-09	-9.296237784501272
6185	0.8934117865224961	0.9066828032089721	1.0554102673485314e-11	2.5705702883829897e-09	-9.296237784501272
6186	0.8934117865224961	0.9066828032089721	1.0554102673485314e-11	2.5705702883829897e-09	-9.296237784501272
6187	0.8934117865224961	0.9066828032089721	1.0554102673485314e-11	2.5705702883829897e-09	-9.296237784501272
6188	0.8948345374029493	0.9099387992996651	1.025855551250301e-11	2.4716417326548234e-09	-8.492394059043846
6189	0.8943744607233131	0.9099069882368729	1.0308823514968793e-11	2.4931809095127943e-09	-8.682189504822993
6190	0.8943744607233131	0.9099069882368729	1.0308823514968793e-11	2.4931809095127943e-09	-8.682189504822993
6191	0.8984267765947549	0.9136205321843742	9.5187689296306e-12	2.9593992163630173e-09	-7.207883142778412
6192	0.8984267765947549	0.9136205321843742	9.5187689296306e-12	2.9593992163630173e-09	-7.207883142778412
6193	0.8984267765947549	0.9136205321843742	9.5187689296306e-12	2.9593992163630173e-09	-7.207883142778412
6194	0.8946912959797375	0.9010369833209455	1.0308901474145257e-11	3.844773440222841e-09	-9.961913090404785
6195	0.897732252320335	0.9092555197389414	9.681731880789687e-12	3.091928560001197e-09	-7.400471832396745
6196	0.897732252320335	0.9092555197389414	9.681731880789687e-12	3.091928560001197e-09	-7.400471832396745
6197	0.8944053186207546	0.9042279129513214	1.1792810704286871e-11	2.9674139615353627e-09	-8.94439127839652
6198	0.8957288339001341	0.9079215433061255	1.0291158376766494e-11	3.339977021555786e-09	-6.950757108193474
6199	0.8903365377275387	0.9029690625409349	1.3479436457994752e-11	3.1717796220995684e-09	-8.97479434701264
6200	0.8903365377275387	0.9029690625409349	1.3479436457994752e-11	3.1717796220995684e-09	-8.97479434701264
6201	0.8903365377275387	0.9029690625409349	1.3479436457994752e-11	3.1717796220995684e-09	-8.97479434701264
6202	0.8903365377275387	0.9029690625409349	1.3479436457994752e-11	3.1717796220995684e-09	-8.97479434701264
6203	0.8903365377275387	0.9029690625409349	1.3479436457994752e-11	3.1717796220995684e-09	-8.97479434701264
6204	0.8933067847189371	0.9049983802803101	1.2165285481062101e-11	3.2197615505592247e-09	-7.995149452011669
6205	0.8933067847189371	0.9049983802803101	1.2165285481062101e-11	3.2197615505592247e-09	-7.995149452011669
6206	0.8924241856598922	0.903625913774754	1.2487986328885255e-11	3.301650257304486e-09	-8.398270892757267
6207	0.8924241856598922	0.903625913774754	1.2487986328885255e-11	3.301650257304486e-09	-8.398270892757267
6208	0.8899382942545457	0.8988267884308879	1.3873812216792671e-11	3.4040416318829433e-09	-9.55494654846349
6209	0.8937867114901562	0.9050217895009366	1.2359135319082118e-11	3.0759152399199837e-09	-7.79241015112915
6210	0.8937867114901562	0.9050217895009366	1.2359135319082118e-11	3.0759152399199837e-09	-7.79241015112915
6211	0.8937867114901562	0.9050217895009366	1.2359135319082118e-11	3.0759152399199837e-09	-7.79241015112915
6212	0.8937867114901562	0.9050217895009366	1.2359135319082118e-11	3.0759152399199837e-09	-7.79241015112915
6213	0.8937867114901562	0.9050217895009366	1.2359135319082118e-11	3.0759152399199837e-09	-7.79241015112915
6214	0.8968698875296385	0.9103159040255794	1.1108146411380442e-11	2.8075797760652075e-09	-6.329086955453793
6215	0.8968698875296385	0.9103159040255794	1.1108146411380442e-11	2.8075797760652075e-09	-6.329086955453793
6216	0.8968698875296385	0.9103159040255794	1.1108146411380442e-11	2.8075797760652075e-09	-6.329086955453793
6217	0.8968698875296385	0.9103159040255794	1.1108146411380442e-11	2.8075797760652075e-09	-6.329086955453793
6218	0.8987021398639463	0.9134620603175497	1.0364715832984271e-11	2.6481149016209863e-09	-5.45947156314778
6219	0.8924792272220273	0.9027767112549975	1.288964291757082e-11	3.1897084171756337e-09	-8.412962475431353
6220	0.8924792272220273	0.9027767112549975	1.288964291757082e-11	3.1897084171756337e-09	-8.412962475431353
6221	0.8924792272220273	0.9027767112549975	1.288964291757082e-11	3.1897084171756337e-09	-8.412962475431353
6222	0.8924792272220273	0.9027767112549975	1.288964291757082e-11	3.1897084171756337e-09	-8.412962475431353
6223	0.8984414799243489	0.9093737167905043	9.38031644922818e-12	3.301173403354023e-09	-6.265016390865092
6224	0.8986283075132678	0.9052815554180492	9.77472868272208e-12	3.5273356602464494e-09	-6.661466129556267
6225	0.8986283075132678	0.9052815554180492	9.77472868272208e-12	3.5273356602464494e-09	-6.661466129556267
6226	0.9021199159287262	0.9144296822226124	8.673897176193695e-12	2.847301869353933e-09	-4.551803430491856
6227	0.9021199159287262	0.9144296822226124	8.673897176193695e-12	2.847301869353933e-09	-4.551803430491856
6228	0.8994299193176915	0.9115113030206221	1.070197245290284e-11	2.698926774581897e-09	-5.500844243917866
6229	0.8994299193176915	0.9115113030206221	1.070197245290284e-11	2.698926774581897e-09	-5.500844243917866
6230	0.8994299193176915	0.9115113030206221	1.070197245290284e-11	2.698926774581897e-09	-5.500844243917866
6231	0.8994299193176915	0.9115113030206221	1.070197245290284e-11	2.698926774581897e-09	-5.500844243917866
6232	0.8952527508754814	0.9089176561811627	1.3730235461260483e-11	2.867591367076087e-09	-6.808785833176021
6233	0.8952527508754814	0.9089176561811627	1.3730235461260483e-11	2.867591367076087e-09	-6.808785833176021
6234	0.8952527508754814	0.9089176561811627	1.3730235461260483e-11	2.867591367076087e-09	-6.808785833176021
6235	0.8952527508754814	0.9089176561811627	1.3730235461260483e-11	2.867591367076087e-09	-6.808785833176021
6236	0.8952527508754814	0.9089176561811627	1.3730235461260483e-11	2.867591367076087e-09	-6.808785833176021
6237	0.8952527508754814	0.9089176561811627	1.3730235461260483e-11	2.867591367076087e-09	-6.808785833176021
6238	0.8952527508754814	0.9089176561811627	1.3730235461260483e-11	2.867591367076087e-09	-6.808785833176021
6239	0.8952527508754814	0.9089176561811627	1.3730235461260483e-11	2.867591367076087e-09	-6.808785833176021
6240	0.8952527508754814	0.9089176561811627	1.3730235461260483e-11	2.867591367076087e-09	-6.808785833176021
6241	0.8952527508754814	0.9089176561811627	1.3730235461260483e-11	2.867591367076087e-09	-6.808785833176021
6242	0.8933802374121637	0.898028229071385	1.5888587972980315e-11	2.966356084408906e-09	-8.16641762040282
6243	0.8933802374121637	0.898028229071385	1.5888587972980315e-11	2.966356084408906e-09	-8.16641762040282
6244	0.8933802374121637	0.898028229071385	1.5888587972980315e-11	2.966356084408906e-09	-8.16641762040282
6245	0.8933802374121637	0.898028229071385	1.5888587972980315e-11	2.966356084408906e-09	-8.16641762040282
6246	0.8933802374121637	0.898028229071385	1.5888587972980315e-11	2.966356084408906e-09	-8.16641762040282
6247	0.8933802374121637	0.898028229071385	1.5888587972980315e-11	2.966356084408906e-09	-8.16641762040282
6248	0.8990732128672138	0.8997770698785277	1.4297795305928215e-11	3.603200238577076e-09	-6.410303043314295
6249	0.89761743104839	0.8916858093546203	1.560733630324872e-11	3.888272354398417e-09	-7.204839016477788
6250	0.89761743104839	0.8916858093546203	1.560733630324872e-11	3.888272354398417e-09	-7.204839016477788
6251	0.8973050886180634	0.8905443354556645	1.5773063419408968e-11	3.93733825440743e-09	-7.34898182308299
6252	0.8973050886180634	0.8905443354556645	1.5773063419408968e-11	3.93733825440743e-09	-7.34898182308299
6253	0.8973050886180634	0.8905443354556645	1.5773063419408968e-11	3.93733825440743e-09	-7.34898182308299
6254	0.8973050886180634	0.8905443354556645	1.5773063419408968e-11	3.93733825440743e-09	-7.34898182308299
6255	0.8973050886180634	0.8905443354556645	1.5773063419408968e-11	3.93733825440743e-09	-7.34898182308299
6256	0.89188731969625	0.8882012700635865	1.4831456813997e-11	3.2194224808255377e-09	-8.5267374981349
6257	0.89188731969625	0.8882012700635865	1.4831456813997e-11	3.2194224808255377e-09	-8.5267374981349
6258	0.89188731969625	0.8882012700635865	1.4831456813997e-11	3.2194224808255377e-09	-8.5267374981349
6259	0.89188731969625	0.8882012700635865	1.4831456813997e-11	3.2194224808255377e-09	-8.5267374981349
6260	0.89188731969625	0.8882012700635865	1.4831456813997e-11	3.2194224808255377e-09	-8.5267374981349
6261	0.89188731969625	0.8882012700635865	1.4831456813997e-11	3.2194224808255377e-09	-8.5267374981349
6262	0.8922547441670505	0.889539667976785	1.483682191662583e-11	3.187547098871616e-09	-8.375337847790918
6263	0.8960013825480487	0.8859071394017578	1.6567151266228478e-11	4.059094633412238e-09	-7.174335161733985
6264	0.8964949132233347	0.8887118885817532	1.600311165876347e-11	4.331314951049773e-09	-6.786746415010583
6265	0.8964949132233347	0.8887118885817532	1.600311165876347e-11	4.331314951049773e-09	-6.786746415010583
6266	0.8965561656201203	0.893974304625047	1.4731799708536002e-11	4.074128773511453e-09	-6.360436962051896
6267	0.8964596698692098	0.8940449008441745	1.4698949923437396e-11	4.044973745932516e-09	-6.3995727006995615
6268	0.8964596698692098	0.8940449008441745	1.4698949923437396e-11	4.044973745932516e-09	-6.3995727006995615
6269	0.8964596698692098	0.8940449008441745	1.4698949923437396e-11	4.044973745932516e-09	-6.3995727006995615
6270	0.8964596698692098	0.8940449008441745	1.4698949923437396e-11	4.044973745932516e-09	-6.3995727006995615
6271	0.8964596698692098	0.8940449008441745	1.4698949923437396e-11	4.044973745932516e-09	-6.3995727006995615
6272	0.8943786926212077	0.896566608054146	1.1440054693374985e-11	4.15258453760303e-09	-4.6598070126640945
6273	0.8943786926212077	0.896566608054146	1.1440054693374985e-11	4.15258453760303e-09	-4.6598070126640945
6274	0.8943786926212077	0.896566608054146	1.1440054693374985e-11	4.15258453760303e-09	-4.6598070126640945
6275	0.8943786926212077	0.896566608054146	1.1440054693374985e-11	4.15258453760303e-09	-4.6598070126640945
6276	0.8943786926212077	0.896566608054146	1.1440054693374985e-11	4.15258453760303e-09	-4.6598070126640945
6277	0.9013489325395792	0.9049741287676591	1.201231614513082e-11	4.2416177953224556e-09	-4.924409167209509
6278	0.9013489325395792	0.9049741287676591	1.201231614513082e-11	4.2416177953224556e-09	-4.924409167209509
6279	0.9013489325395792	0.9049741287676591	1.201231614513082e-11	4.2416177953224556e-09	-4.924409167209509
6280	0.9013489325395792	0.9049741287676591	1.201231614513082e-11	4.2416177953224556e-09	-4.924409167209509
6281	0.9022119085229587	0.9051996319962068	1.216858407742063e-11	4.217637844818871e-09	-4.711606295646335
6282	0.9017539228799797	0.9067941930480206	1.2534252556405063e-11	2.541163031198227e-09	-5.706859092812798
6283	0.9017539228799797	0.9067941930480206	1.2534252556405063e-11	2.541163031198227e-09	-5.706859092812798
6284	0.9017539228799797	0.9067941930480206	1.2534252556405063e-11	2.541163031198227e-09	-5.706859092812798
6285	0.9017539228799797	0.9067941930480206	1.2534252556405063e-11	2.541163031198227e-09	-5.706859092812798
6286	0.9017539228799797	0.9067941930480206	1.2534252556405063e-11	2.541163031198227e-09	-5.706859092812798
6287	0.9017539228799797	0.9067941930480206	1.2534252556405063e-11	2.541163031198227e-09	-5.706859092812798
6288	0.9017539228799797	0.9067941930480206	1.2534252556405063e-11	2.541163031198227e-09	-5.706859092812798
6289	0.9017539228799797	0.9067941930480206	1.2534252556405063e-11	2.541163031198227e-09	-5.706859092812798
6290	0.9017539228799797	0.9067941930480206	1.2534252556405063e-11	2.541163031198227e-09	-5.706859092812798
6291	0.90366715034783	0.9128361207339236	1.1074002672513154e-11	2.420995490294383e-09	-4.515044859268726
6292	0.9021227734730025	0.9121265414167622	1.1022159899084522e-11	2.2446538606032454e-09	-4.978981830981388
6293	0.9022661283980491	0.9100690563889581	6.129242117803325e-12	2.0000171584637325e-09	-6.4787439147415355
6294	0.9022661283980491	0.9100690563889581	6.129242117803325e-12	2.0000171584637325e-09	-6.4787439147415355
6295	0.9022661283980491	0.9100690563889581	6.129242117803325e-12	2.0000171584637325e-09	-6.4787439147415355
6296	0.9022661283980491	0.9100690563889581	6.129242117803325e-12	2.0000171584637325e-09	-6.4787439147415355
6297	0.9022661283980491	0.9100690563889581	6.129242117803325e-12	2.0000171584637325e-09	-6.4787439147415355
6298	0.9022661283980491	0.9100690563889581	6.129242117803325e-12	2.0000171584637325e-09	-6.4787439147415355
6299	0.9022661283980491	0.9100690563889581	6.129242117803325e-12	2.0000171584637325e-09	-6.4787439147415355
6300	0.9022661283980491	0.9100690563889581	6.129242117803325e-12	2.0000171584637325e-09	-6.4787439147415355
6301	0.9022661283980491	0.9100690563889581	6.129242117803325e-12	2.0000171584637325e-09	-6.4787439147415355
6302	0.9022661283980491	0.9100690563889581	6.129242117803325e-12	2.0000171584637325e-09	-6.4787439147415355
6303	0.9022661283980491	0.9100690563889581	6.129242117803325e-12	2.0000171584637325e-09	-6.4787439147415355
6304	0.9022661283980491	0.9100690563889581	6.129242117803325e-12	2.0000171584637325e-09	-6.4787439147415355
6305	0.9022661283980491	0.9100690563889581	6.129242117803325e-12	2.0000171584637325e-09	-6.4787439147415355
6306	0.9022661283980491	0.9100690563889581	6.129242117803325e-12	2.0000171584637325e-09	-6.4787439147415355
6307	0.9022661283980491	0.9100690563889581	6.129242117803325e-12	2.0000171584637325e-09	-6.4787439147415355
6308	0.9022661283980491	0.9100690563889581	6.129242117803325e-12	2.0000171584637325e-09	-6.4787439147415355
6309	0.9022661283980491	0.9100690563889581	6.129242117803325e-12	2.0000171584637325e-09	-6.4787439147415355
6310	0.9022661283980491	0.9100690563889581	6.129242117803325e-12	2.0000171584637325e-09	-6.4787439147415355
6311	0.9012234077513187	0.9077257602515123	6.6311167339085355e-12	2.3300778446017896e-09	-5.67224239752946
6312	0.9012234077513187	0.9077257602515123	6.6311167339085355e-12	2.3300778446017896e-09	-5.67224239752946
6313	0.8950664755547185	0.9011454154880125	6.434449482800846e-12	2.3391162388906444e-09	-5.390502509883432
6314	0.8976643907735757	0.9128028891350547	9.243961589219193e-12	2.3623337786664462e-09	-4.611195182544064
6315	0.8962427025563676	0.919201647512366	9.610262042646123e-12	1.9433716062080813e-09	-4.88825885769793
6316	0.8962427025563676	0.919201647512366	9.610262042646123e-12	1.9433716062080813e-09	-4.88825885769793
6317	0.8962427025563676	0.919201647512366	9.610262042646123e-12	1.9433716062080813e-09	-4.88825885769793
6318	0.8962427025563676	0.919201647512366	9.610262042646123e-12	1.9433716062080813e-09	-4.88825885769793
6319	0.8962427025563676	0.919201647512366	9.610262042646123e-12	1.9433716062080813e-09	-4.88825885769793
6320	0.8962427025563676	0.919201647512366	9.610262042646123e-12	1.9433716062080813e-09	-4.88825885769793
6321	0.8962427025563676	0.919201647512366	9.610262042646123e-12	1.9433716062080813e-09	-4.88825885769793
6322	0.8962427025563676	0.919201647512366	9.610262042646123e-12	1.9433716062080813e-09	-4.88825885769793
6323	0.8962427025563676	0.919201647512366	9.610262042646123e-12	1.9433716062080813e-09	-4.88825885769793
6324	0.8962427025563676	0.919201647512366	9.610262042646123e-12	1.9433716062080813e-09	-4.88825885769793
6325	0.8962427025563676	0.919201647512366	9.610262042646123e-12	1.9433716062080813e-09	-4.88825885769793
6326	0.9041086838818567	0.9316523847054554	1.835457731554278e-11	2.871802484183027e-09	-3.572589986001126
6327	0.9042231815816605	0.935744915378563	1.3124957588033761e-11	2.40928569075425e-09	-2.827871367367374
6328	0.9042231815816605	0.935744915378563	1.3124957588033761e-11	2.40928569075425e-09	-2.827871367367374
6329	0.9042231815816605	0.935744915378563	1.3124957588033761e-11	2.40928569075425e-09	-2.827871367367374
6330	0.9036918603082932	0.9491987850360621	1.3611068013216275e-11	1.620672608718348e-09	-3.02929830864036
6331	0.9036918603082932	0.9491987850360621	1.3611068013216275e-11	1.620672608718348e-09	-3.02929830864036
6332	0.9036918603082932	0.9491987850360621	1.3611068013216275e-11	1.620672608718348e-09	-3.02929830864036
6333	0.9036918603082932	0.9491987850360621	1.3611068013216275e-11	1.620672608718348e-09	-3.02929830864036
6334	0.9034085438694439	0.9531688806482818	1.6218690497741707e-11	1.4899783614383885e-09	-3.4580737758846496
6335	0.9034085438694439	0.9531688806482818	1.6218690497741707e-11	1.4899783614383885e-09	-3.4580737758846496
6336	0.9034085438694439	0.9531688806482818	1.6218690497741707e-11	1.4899783614383885e-09	-3.4580737758846496
6337	0.9034085438694439	0.9531688806482818	1.6218690497741707e-11	1.4899783614383885e-09	-3.4580737758846496
